station_id,latitude,longitude,elevation,state,name,first_year,last_year,nobs
INM00042079,31.5333,76.9,874.0,,SUNDERNAGAR,2016,2025,2411
INM00042101,30.3333,76.4667,251.0,,PATIALA,1975,2025,24268
INM00042103,30.3833,76.7667,273.0,,AMBALA,1928,2023,19601
INM00042111,30.3167,78.0333,683.0,,DEHRADUN,1973,2025,13470
INM00042123,29.9167,73.8833,172.0,,GANGANAGAR,2015,2025,4207
INM00042165,28.0,73.3,223.0,,BIKANER,1973,2025,18775
INM00042170,28.25,74.9167,290.0,,CHURU,2015,2025,3466
INM00042182,28.5833,77.2,211.0,,NEW DELHI/SAFDARJUNG,1930,2025,71743
INM00042189,28.3667,79.4,167.0,,BAREILLY,1973,2025,7077
INM00042260,27.15,77.9667,168.0,,AGRA,1926,2019,7833
INM00042273,27.5667,81.6,123.0,,BAHRAICH,1973,2019,9788
INM00042299,27.3333,88.6167,1756.0,,GANGTOK,2016,2025,2328
INM00042314,27.4833,95.0167,110.0,,DIBRUGARH /MOHANBARI,1945,2025,33465
INM00042328,26.9,70.9167,231.0,,JAISALMER,2015,2025,5425
INM00042339,26.3,73.0167,217.0,,JODHPUR,1935,2025,67009
INM00042348,26.8167,75.8,383.0,,JAIPUR / SANGANER,1973,2025,22388
INM00042361,26.2333,78.25,205.0,,GWALIOR,1938,2025,46104
INM00042369,26.75,80.8833,122.0,,LUCKNOW/AMAUSI,1967,2025,50947
INM00042379,26.75,83.3667,78.3,,GORAKHPUR,1973,2025,34590
INM00042382,26.983,84.85,79.0,,RAXAUL,1973,1978,1140
INM00042397,26.6667,88.3667,123.0,,SILIGURI,1973,2024,19344
INM00042399,26.5333,88.7167,83.0,,JALPAIGURI,2015,2025,2501
INM00042410,26.1,91.5833,54.0,,GUWAHATI,1956,2025,56682
INM00042416,26.717,92.8,75.0,,TEZPUR/BINDUKURI,1973,1975,424
INM00042435,25.75,71.3833,193.0,,BARMER,2015,2025,4185
INM00042452,25.15,75.85,273.0,,KOTA AERODROME,2015,2025,2698
INM00042475,25.45,81.733,98.0,,ALLAHABAD/BAMHRAULI,1930,2008,22123
INM00042492,25.6,85.1667,51.0,,PATNA,1928,2025,22539
INM00042498,25.2333,86.95,44.0,,BHAGALPUR,1973,2023,6850
INM00042516,25.5667,91.8833,1598.0,,SHILLONG,1953,2025,830
INM00042539,24.2,72.2,135.0,,DEESA,1973,2022,3156
INM00042542,24.6167,73.8833,509.0,,UDAIPUR DABOK,1976,2025,11853
INM00042543,24.583,73.7,582.0,,UDAIPUR,1973,1975,1174
INM00042591,24.75,84.95,116.0,,GAYA,1938,2024,25142
INM00042623,24.7667,93.9,781.0,,IMPHAL/TULIHAL,1973,2025,20518
INM00042634,23.25,69.8,78.0,,BHUJ-RUDRAMATA,1973,2025,13317
INM00042647,23.0667,72.6333,55.0,,AHMADABAD,1928,2025,63011
INM00042667,23.2833,77.35,522.0,,BHOPAL/BAIRAGHAR,1973,2024,36586
INM00042675,23.2,79.95,397.0,,JABALPUR,1928,2025,21447
INM00042700,23.367,85.333,612.0,,USAF-DS3-276,1973,1993,4605
INM00042701,23.3167,85.3167,646.0,,M.O. RANCHI,1929,2024,12842
INM00042704,23.467,87.433,72.0,,USAF-DS3-277,1973,1990,2919
INM00042706,23.3833,87.0833,100.0,,BANKURA,2015,2025,1469
INM00042724,23.8833,91.25,16.0,,AGARTALA,1973,2025,39196
INM00042726,23.8333,92.6167,429.0,,LENGPUI,2019,2025,162
INM00042734,22.45,70.083,20.0,,JAMNAGAR,1973,1975,895
INM00042779,22.767,81.9,625.0,,PENDRA ROAD,1981,1993,5308
INM00042798,22.8167,86.1833,142.0,,JAMSHEDPUR,1941,2025,7968
INM00042809,22.65,88.45,6.0,,KOLKATA/DUM DUM,1938,2025,70577
INM00042840,21.2,72.8333,10.0,,SURAT,1973,2018,2287
INM00042867,21.1,79.05,310.0,,NAGPUR SONEGAON,1946,2025,64219
INM00042874,21.2333,81.65,296.0,,PBO RAIPUR,1973,2025,20998
INM00042886,21.9167,84.0833,228.0,,JHARSIGUDA,1973,2025,10495
INM00042895,21.5167,86.9333,18.8,,BALASORE,1979,2019,1407
INM00042909,20.9,70.367,6.0,,VERAVAL,1941,2008,17106
INM00042970,20.48,85.87,26.0,,CUTTACK,1945,1946,318
INM00042971,20.25,85.8333,45.0,,BHUBANESHWAR,1971,2025,50771
INM00043003,19.1167,72.85,14.2,,BOMBAY / SANTACRUZ,1938,2025,66213
INM00043014,19.85,75.4,585.0,,AURANGABAD CHIKALTHANA AERODRO,1973,2025,35679
INM00043041,19.0833,82.0333,554.0,,JAGDALPUR,1973,2025,27741
INM00043049,19.2667,84.8833,16.4,,GOPALPUR,1973,2025,10666
INM00043063,18.5333,73.85,555.0,,PUNE,1926,2025,26555
INM00043086,18.7667,79.4333,156.0,,RAMGUNDAM,2019,2025,1082
INM00043110,16.9833,73.3333,90.5,,RATNAGIRI,1973,2025,4262
INM00043128,17.45,78.4667,530.0,,HYDERABAD AIRPORT,1929,2025,54840
INM00043150,17.6833,83.3,69.9,,VISHAKHAPATNAM/WALTAIR,1938,2025,61858
INM00043181,16.533,80.8,24.0,,VIJAYAWADA/GANNAVA,1973,1982,8012
INM00043185,16.2,81.15,3.0,,MACHILIPATNAM/FRANCHPET,1983,2025,34868
INM00043192,15.4833,73.8167,58.4,,GOA/PANJIM,1954,2025,25075
INM00043194,15.383,73.817,52.0,,GOA/DABOLIM AIRPORT,1956,1975,1902
INM00043201,15.4167,75.6333,670.0,,GADAG,1973,2023,13547
INM00043237,14.6833,77.6167,349.0,,ANANTAPUR,1973,2010,10993
INM00043243,14.9167,80.0,17.0,,KAVALI,2019,2025,983
INM00043279,13.0,80.1833,13.7,,CHENNAI/MINAMBAKKAM,1926,2025,72264
INM00043284,12.917,74.883,102.0,,MANGALORE/BAJPE,1973,1978,2209
INM00043285,12.95,74.8333,30.8,,MANGALORE/PANAMBUR,1973,2024,29234
INM00043295,12.9667,77.5833,917.0,,BANGALORE,1926,2025,52720
INM00043311,11.1167,72.7333,2.7,,AMINIDIVI,1973,2025,27085
INM00043333,11.6667,92.7167,79.0,,PORT BLAIR,1926,2025,52839
INM00043344,10.7667,78.7167,88.0,,TIRUCHCHIRAPALLI,1938,2015,12933
INM00043346,10.9167,79.8333,6.9,,KARAIKAL,1973,2025,44389
INM00043353,9.9333,76.2333,1.0,,COCHIN (IN-NAVY),1967,2025,18362
INM00043368,9.15,92.81,10.0,,USAF-DS3-279,1940,1990,1627
INM00043369,8.3,73.15,0.9,,MINICOY,1965,2025,41609
INM00043371,8.4833,76.95,59.9,,THIRUVANANTHAPURAM,1928,2025,59559
INXUAC03369,22.77,88.37,0.0,,BARAKPUR,1944,1946,388
INXUAE05431,23.28,69.67,81.0,,BHUJ,1938,1942,1679
INXUAE05449,25.05,73.88,538.0,,KANKROLI/RAJSAMAND,1938,1942,1612
INXUAE05454,20.57,74.53,431.0,,MALEGAON,1933,1942,2563
INXUAE05455,8.28,73.05,0.0,,MALIKU,1941,1942,574
INXUAE05457,12.98,74.88,95.0,,MANGALORE/MANGALURU,1928,1942,3322
INXUAE05462,28.63,77.2,216.0,,NEW DEHLI,1938,1942,2068
INXUAE05466,21.47,83.98,153.0,,SAMBALPUR,1930,1942,4315
INXUAE05469,26.67,92.82,69.0,,TEZPUR,1928,1942,4754
INXUAE05473,15.85,73.63,5.0,,VENGURLA,1941,1942,121
INXUAE05784,26.45,74.73,490.0,,AJMER,1928,1934,3098
INXUAE05786,22.53,88.4,10.0,,ALIPORE,1929,1935,3679
INXUAE05794,15.15,76.95,470.0,,BELLARY,1933,1935,989
INXUAE05796,18.9,72.82,40.0,,COLABA,1933,1935,973
INXUAE05798,27.05,88.3,2270.0,,DARJEELING,1933,1933,116
INXUAE05800,22.18,88.18,10.0,,DIAMOND HARBOUR,1926,1929,1268
INXUAE05822,25.77,87.52,40.0,,PURNEA,1933,1933,179
INXUAE05832,31.08,77.18,2130.0,,SHIMLA,1926,1928,728
INXUAE05834,24.83,92.85,40.0,,SILCHAR,1933,1935,1477
INXUAE05840,17.68,83.35,20.0,,WALTAIR,1928,1935,3498
IOM00061967,-7.3,72.4,3.0,,DIEGO GARCIA,1967,2006,16326
IRM00040706,38.0833,46.2833,1367.0,,TABRIZ,1970,2025,12247
IRM00040745,36.2667,59.6333,999.0,,MASHHAD,1969,2025,16929
IRM00040754,35.6833,51.3167,1204.0,,TEHRAN-MEHRABAD,1961,2025,28988
IRM00040766,34.35,47.15,1319.0,,KERMANSHAH,1973,2025,16643
IRM00040795,32.433,48.4,152.0,,USAF-DS3-261,1973,1979,1396
IRM00040800,32.5175,51.7061,1550.4,,ESFAHAN,1969,2025,10699
IRM00040809,32.8667,59.2,1491.0,,BIRJAND,1989,2025,8253
IRM00040811,31.3333,48.6667,20.0,,AHWAZ,1989,2025,6224
IRM00040821,31.9,54.2833,1238.0,,YAZD,2005,2012,1518
IRM00040841,30.25,56.9667,1748.0,,KERMAN,1967,2025,11965
IRM00040848,29.5333,52.6,1484.0,,SHIRAZ,1968,2025,11600
IRM00040856,29.4667,60.8833,1370.0,,ZAHEDAN,2005,2025,5604
IRM00040875,27.2167,56.3667,10.0,,BANDARABBASS,1989,2025,7890
ISM00040165,32.667,35.183,49.0,,USAF-DS3-244,1973,1982,2102
ISM00040179,32.0,34.8167,35.0,,BET DAGAN,1963,2025,66695
ISM00040181,31.933,34.833,63.0,,BEER-YA AQOV TO 401790,1956,1963,2572
ISM00040186,31.8667,34.6833,20.0,,ASHDOD NORTH,2008,2025,2570
ISM00040191,31.233,34.783,280.0,,BEER-SHEVA,1973,1983,2318
ISM00040199,29.55,34.95,12.0,,EILAT,1973,1988,6192
ITM00016037,46.0303,12.5992,113.0,,AVIANO,2010,2011,1508
ITM00016044,46.0333,13.1833,93.0,,UDINE/CAMPOFORMIDO,1958,2016,58081
ITM00016045,45.9806,13.0592,50.0,,UDINE/RIVOLTO RDS,2016,2025,6743
ITM00016080,45.4614,9.2831,104.0,,MILANO LINATE RDS,1949,2021,63422
ITM00016113,44.5392,7.6125,385.0,,CUNEO-LEVALDIGI RDS,2000,2025,12843
ITM00016144,44.6539,11.6225,10.0,,S. PIETRO CAPOFIUME RDS,1986,2025,20551
ITM00016242,41.8,12.233,3.0,,ROMA FIUMICINO,1952,1986,25187
ITM00016245,41.67,12.4508,32.0,,PRATICA DI MARE RDS,1986,2025,39282
ITM00016320,40.6603,17.9567,14.5,,BRINDISI RDS,1953,2021,61992
ITM00016420,38.2,15.55,59.0,,MESSINA,1950,1966,5442
ITM00016429,37.9142,12.4914,7.3,,TRAPANI BIRGI RDS,1974,2025,50130
ITM00016546,39.3461,8.9675,29.0,,DECIMOMANNU RDS,2012,2025,9664
ITM00016560,39.2436,9.06,4.0,,CAGLIARI ELMAS,1949,2012,48796
ITXUAC00012,37.47,15.07,142.0,,CATANIA,1941,1943,912
ITXUAC00013,37.78,12.45,7.0,,MARSALA,1941,1941,112
IVM00065528,9.5,-7.567,421.0,,ODIENNE,1981,1981,140
IVM00065536,9.417,-5.617,381.0,,KORHOGO,1978,1995,11845
IVM00065548,7.3833,-7.5167,339.0,,MAN,1973,2025,23424
IVM00065555,7.733,-5.067,376.0,,BOUAKE,1940,1997,14811
IVM00065578,5.25,-3.9333,7.0,,ABIDJAN,1940,2025,60658
IVM00065592,4.417,-7.367,21.0,,TABOU,1944,1994,12633
IZM00040608,36.317,43.15,223.0,,MOSUL,1967,1977,884
IZM00040642,33.033,40.283,615.0,,RUTBAH,1973,1980,2392
IZM00040648,33.37,43.57,45.0,,AL HABBANIYAH,1949,1958,5634
IZM00040650,33.3,44.4,32.0,,BAGHDAD INT. AIRPORT,1958,2025,14700
IZM00040676,31.017,46.233,3.0,,NASIRIYA,1975,1979,750
IZM00040689,30.517,47.783,2.0,,BASRAH-HUSSEN,1957,1990,2290
JAM00047401,45.415,141.6789,2.8,,WAKKANAI,1949,2025,73576
JAM00047412,43.06,141.3286,17.5,,SAPPORO,1949,2025,74972
JAM00047418,42.9531,144.4375,14.1,,KUSHIRO,2010,2024,8794
JAM00047420,43.3333,145.5833,26.0,,NEMURO,1957,2010,57940
JAM00047580,40.7053,141.3719,36.3,,MISAWA AB,1948,2020,46317
JAM00047582,39.7175,140.0992,6.3,,AKITA,1956,2025,70208
JAM00047590,38.267,140.9,43.0,,SENDAI,1956,2008,57673
JAM00047600,37.3914,136.8953,5.2,,WAJIMA,1956,2025,68666
JAM00047604,37.917,139.05,6.0,,NIIGATA,1973,1990,2033
JAM00047624,36.4,139.067,113.0,,MAEBASHI,1973,1990,5175
JAM00047646,36.0581,140.1258,25.2,,TATENO,1949,2025,70817
JAM00047655,34.6,138.217,47.0,,OMAEZAKI,1973,1990,4148
JAM00047678,33.1217,139.7792,151.2,,HACHIJOJIMA,1958,2025,66096
JAM00047681,34.7503,137.703,45.7,,HAMAMATSU AB,1966,2019,37467
JAM00047684,34.933,136.583,56.0,,YOKKAICHI,1973,1990,4758
JAM00047688,34.983,139.833,6.0,,TATEYAMA AB,1977,1979,533
JAM00047696,35.28,139.67,49.0,,YOKOSUKA,1955,1957,1414
JAM00047727,35.8,140.017,33.0,,SHIMOFUSA AB,1977,1979,467
JAM00047741,35.4572,133.0656,16.9,,MATSUE,2010,2025,10027
JAM00047744,35.4333,133.35,6.0,,YONAGO,1949,2010,60134
JAM00047764,34.15,132.22,2.0,,USAF-DS3-294,1955,1990,2734
JAM00047772,34.683,135.517,83.0,,OSAKA,1947,1992,7833
JAM00047778,33.4503,135.7572,67.5,,SHIONOMISAKI,1956,2025,68991
JAM00047787,34.05,131.05,7.0,,OZUKI AB,1977,1979,303
JAM00047807,33.5822,130.3764,2.5,,FUKUOKA,1947,2025,79027
JAM00047810,33.15,130.3,5.0,,SAGA AIRPORT,1999,2000,499
JAM00047827,31.555,130.5481,3.9,,KAGOSHIMA,1956,2025,70375
JAM00047850,31.367,130.833,68.0,,KANOYA AB,1977,1979,464
JAM00047855,32.917,129.917,6.0,,NAGASAKI AIRPORT,1977,1979,506
JAM00047881,34.133,134.6,8.0,,TOKUSHIMA AB,1970,2006,5284
JAM00047884,34.0,134.633,6.0,,KOMATSUSHIMA AB,1977,1979,445
JAM00047898,32.717,133.017,31.0,,SHIMIZU,1973,1990,5015
JAM00047909,28.3942,129.5528,294.1,,NAZE/FUNCHATOGE,1957,2025,69290
JAM00047918,24.3367,124.1644,5.7,,ISHIGAKIJIMA,1964,2025,63718
JAM00047931,26.35,127.75,45.0,,KADENA AB,1948,1990,24180
JAM00047936,26.2,127.683,27.0,,NAHA,1973,2008,45567
JAM00047938,26.717,127.783,73.0,,IEJIMA AUXILIARY AB,1975,1980,1571
JAM00047945,25.8289,131.2286,15.3,,MINAMIDAITOJIMA,1961,2025,65789
JAM00047963,30.483,140.3,83.0,,TORISHIMA,1956,1965,6556
JAM00047971,27.0922,142.1914,2.7,,CHICHIJIMA,1967,2025,41065
JAM00047981,24.783,141.333,106.0,,IWOTO,1948,2008,16295
JAM00047991,24.2883,153.9833,7.1,,MINAMITORISHIMA,1951,2025,51910
JMM00078397,18.0667,-76.85,786.0,,COOPERS HILL,1956,2025,38378
JNM00001001,70.9397,-8.6678,9.0,,JAN MAYEN,1949,2025,52898
JNM00001005,78.0667,13.6333,9.0,,ISFJORD RADIO,1957,1961,1297
JNM00001020,80.05,18.3,7.0,,KINNVIKA STATION,1957,1958,259
JOM00040255,32.55,35.85,616.0,,IRBED,1978,1984,691
JOM00040265,32.3667,36.25,683.0,,MAFRAQ,1963,2024,19355
JOM00040270,31.983,35.983,779.0,,AMMAN AIRPORT,1976,1986,1315
JOM00040310,30.167,35.783,1069.0,,MAAN,1979,1984,595
JQM00091275,16.7333,-169.5167,2.7,,JOHNSTON IS WSO AP,1946,1984,27741
JUM00061970,-17.05,42.717,9.0,,ILE JUAN DE NOVA,1974,1998,5730
KEM00063612,3.1186,35.64,506.0,,LODWAR,1973,2020,8905
KEM00063619,3.533,39.05,1113.0,,MOYALE,1974,1991,3218
KEM00063624,3.933,41.867,231.0,,MANDERA,1973,1990,3516
KEM00063641,2.333,37.983,1345.0,,MARSABIT,1979,1991,1160
KEM00063661,1.017,35.0,1890.0,,KITALE,1961,1996,9576
KEM00063671,1.75,40.067,224.0,,WAJIR,1952,1990,3181
KEM00063686,0.483,35.3,2120.0,,ELDORET,1979,1995,1687
KEM00063694,0.033,37.033,1872.0,,USAF-DS3-464,1961,1974,3435
KEM00063695,0.083,37.65,1554.0,,MERU,1977,1995,2638
KEM00063708,-0.1,34.75,1146.0,,KISUMU,1960,1991,9077
KEM00063710,-0.367,35.267,1976.0,,KERICHO,1975,1996,1787
KEM00063714,-0.267,36.1,1901.0,,NAKURU,1973,1999,7184
KEM00063717,-0.433,36.967,1798.0,,NYERI,1979,1988,426
KEM00063720,-0.5,37.45,1493.0,,EMBU,1979,1995,862
KEM00063723,-0.467,39.633,138.0,,GARISSA,1973,1999,7179
KEM00063737,-1.133,35.833,1890.0,,NAROK,1973,1996,4802
KEM00063741,-1.3036,36.7597,1798.3,,DAGORETTI CORNER,1949,2025,26402
KEM00063766,-2.283,37.833,1000.0,,MAKINDU,1973,1999,5723
KEM00063793,-3.4,38.567,579.0,,VOI,1973,1995,4508
KEM00063799,-3.217,40.1,19.0,,MALINDI,1973,1988,1769
KEM00063820,-4.033,39.617,55.0,,MOMBASA,1973,1984,3673
KGM00036974,41.433,76.0,2041.0,,NARYN,1967,1992,13926
KGM00038353,42.833,74.583,760.0,,BISHKEK,1956,2007,24813
KGM00038613,40.917,72.95,765.0,,DZHALAL-ABAD,1958,1992,30741
KNM00047041,39.9333,127.55,39.0,,HAMHEUNG,1978,2015,11836
KNM00047058,39.0333,125.7833,36.0,,PYONGYANG,1957,2025,29359
KRM00091487,3.85,-159.367,5.0,,FANNING ISLAND,1978,1979,103
KRM00091492,2.0,-157.4,3.0,,CHRISTMAS ISLAND,1962,2001,29489
KRM00091610,1.35,172.9167,2.0,,TARAWA,1958,2025,22106
KRM00091701,-2.767,-171.717,3.0,,KANTON ISLAND,1943,1992,16684
KSI0000RKSC,37.35,126.917,122.0,,SV RI SAN,1977,1989,4194
KSM00047090,38.2508,128.5647,18.7,,SOKCHO,2001,2023,11038
KSM00047101,37.9025,127.7358,78.2,,CHUNCHEON,1970,2012,387
KSM00047102,37.966,124.63,146.0,,BAENGNYEONGDO,1973,2008,8261
KSM00047107,37.75,128.95,6.0,,GANGNEUNG AB,1973,2000,6015
KSM00047110,37.567,126.783,17.0,,GIMPO INTL AIRPORT,1945,1990,16411
KSM00047111,37.433,127.117,20.0,,SEOUL AB,1978,1988,2869
KSM00047113,37.4667,126.4333,7.0,,INCHEON INT'L AIRPORT,2020,2020,136
KSM00047118,37.433,127.95,101.0,,WONJU AB,1973,2000,6345
KSM00047122,37.0833,127.0333,11.8,,OSAN AB,1957,2025,87186
KSM00047123,37.1,128.8667,703.6,,SANGDONG,1987,2000,294
KSM00047128,36.7,127.5,58.0,,CHEONGJU INTL AIRPO,1979,2000,4459
KSM00047129,36.767,126.467,21.0,,SEOSAN,1997,2000,566
KSM00047131,36.633,127.433,59.0,,CHEONGJU,1978,2023,1970
KSM00047134,36.617,128.35,120.0,,YECHEON AB,1977,2000,5663
KSM00047138,36.0319,129.38,2.9,,POHANG,1967,2025,40644
KSM00047139,35.983,129.417,20.0,,POHANG AB,1973,1977,862
KSM00047142,35.9,128.65,37.0,,DAEGU AB,1973,2000,5685
KSM00047153,35.169,128.934,4.0,,GIMHAE INTL AIRPORT,1973,2000,5577
KSM00047155,35.1703,128.5728,37.7,,CHANGWON,2016,2025,9148
KSM00047158,35.1167,126.8,12.5,,GWANGJU AB,1973,2025,53546
KSM00047161,35.083,128.083,8.0,,SACHEON AB,1952,2000,8441
KSM00047169,34.6872,125.4511,77.1,,HEUKSANDO,2003,2025,17571
KSM00047185,33.2939,126.1628,74.8,,GOSAN,1988,2016,21028
KSM00047187,33.233,126.25,27.0,,MOESULPO AB,1954,1985,17945
KSM00047199,35.433,126.433,37.0,,USAF-DS3-289,1980,1986,1137
KSXUA026250,37.033,126.75,12.0,,USAF-DS3-288,1975,1976,612
KTM00096995,-10.45,105.7,279.0,,CHRISTMAS ISL (PVT),1959,1980,3447
KUM00040582,29.2425,47.9714,56.0,,KUWAIT INTERNATIONAL AIRPORT,1983,2023,36478
KZM00028951,53.2333,63.6167,171.0,,KOSTANAI,1950,2025,56904
KZM00035108,51.25,51.4,36.0,,URALSK,1950,1996,34602
KZM00035188,51.1333,71.3667,348.0,,CELINOGRAD,1955,1956,167
KZM00035229,50.2833,57.15,219.0,,AKTOBE,1946,2025,60018
KZM00035361,50.133,65.233,142.0,,AMANGELDY,1962,1989,15887
KZM00035394,49.8,73.15,553.0,,KARAGANDA,1946,2025,57122
KZM00035671,47.8,67.7167,346.0,,ZHEZKAZGAN,1961,2025,39912
KZM00035700,47.1167,51.9167,-22.0,,ATYRAU,1951,2025,53594
KZM00035746,46.783,61.65,62.0,,ARALSKOE MORE,1947,1995,40172
KZM00035796,46.8,75.083,350.0,,BALHASH,1953,1995,36009
KZM00036003,52.3,76.9333,122.0,,PAVLODAR,1958,2025,42137
KZM00036177,50.417,80.3,196.0,,SEMIPALATINSK,1947,1995,42269
KZM00036859,44.167,80.067,645.0,,ZHARKENT,1957,1994,23543
KZM00036872,43.3633,77.0042,662.7,,ALMATY,1940,2025,59019
KZM00038001,44.55,50.25,-25.0,,FORT SHEVCHENKO,1953,1982,1177
KZM00038064,44.7667,65.5167,133.4,,KYZYLORDA,1950,2025,49169
KZM00038341,42.85,71.3,652.0,,TARAZ,1956,2025,37576
LAM00048930,19.883,102.133,305.0,,LUANG-PRABANG,1973,1974,472
LAM00048940,17.95,102.567,171.0,,VIENTIANE,1973,1987,2162
LAM00048947,16.55,104.65,145.0,,SAVANNAKHET,1973,1973,508
LAM00048955,15.117,105.783,102.0,,PAKSE,1973,1974,590
LEM00040100,33.817,35.483,29.0,,RAFIC HARIRI INTL,1953,2007,12102
LGM00026406,56.483,21.017,7.0,,LIEPAJA,1950,1992,26905
LGM00026422,56.917,23.967,3.0,,RIGA,1942,2005,47749
LGM00026435,56.6425,25.1283,79.4,,SKRIVERI,2006,2025,3359
LHM00026629,54.8839,23.8358,76.1,,KAUNAS,1947,2025,47551
LIM00065660,6.25,-10.35,10.0,,ROBERTS FIELD,1977,1987,1457
LOM00011934,49.067,20.25,696.0,,POPRAD/TATRY,1952,1977,15542
LOM00011952,49.0333,20.3167,703.0,,POPRAD-GANOVCE,1977,2025,51009
LQM00091385,5.8833,-162.05,2.0,,PALMYRA ISLAND,1951,1962,631
LYM00062002,31.867,10.983,621.0,,NALUT,1973,1986,2037
LYM00062007,32.883,12.083,3.0,,ZUARA,1973,1986,2793
LYM00062010,32.6833,13.1667,80.0,,TRIPOLI INTL ARPT,1971,2010,18213
LYM00062011,32.9,13.2833,13.1,,WHEELUS,1942,1970,18584
LYM00062016,32.417,15.05,32.0,,MISURATA,1981,1986,1073
LYM00062019,31.2,16.583,14.0,,SIRTE,1975,1995,2738
LYM00062053,32.1,20.2667,131.0,,BENINA,1951,2013,16183
LYM00062055,30.717,20.167,7.0,,AGEDABIA,1973,1986,3757
LYM00062056,32.8,21.883,648.0,,SHAHAT,1973,1985,1530
LYM00062059,32.783,22.583,26.0,,DERNA,1942,1986,4590
LYM00062062,32.1,23.933,51.0,,TOBRUK,1958,1986,7555
LYM00062063,31.85,23.917,155.0,,USAF-DS3-459,1973,1982,810
LYM00062103,30.133,9.5,347.0,,GHADAMES,1973,1997,5808
LYM00062120,30.383,13.583,497.0,,GARIAT EL-SHARGHIA,1973,1982,688
LYM00062124,27.0167,14.45,435.0,,SEBHA,1975,2011,3999
LYM00062131,29.117,15.933,267.0,,HON,1973,1985,3794
LYM00062161,29.033,21.567,60.0,,JALO,1973,1986,3469
LYM00062176,29.75,24.533,-1.0,,GIARABUB,1973,1986,2551
LYM00062259,25.8,21.133,261.0,,TAZERBO,1973,1986,3989
LYM00062271,24.217,23.3,436.0,,KUFRA,1973,1989,6321
MAM00067009,-12.35,49.3,114.0,,ANTSIRANANA,1973,2001,8157
MAM00067012,-13.317,48.317,9.0,,FASCENE (NOSSI-BE),1973,1981,786
MAM00067017,-13.367,50.0,5.0,,VOHEMAR,1976,1981,807
MAM00067019,-14.633,47.767,57.0,,ANALALAVA,1973,1980,1607
MAM00067023,-14.283,50.167,5.0,,SAMBAVA,1973,1982,2763
MAM00067025,-15.0,50.333,6.0,,ANTALAHA,1973,1999,4654
MAM00067027,-15.6667,46.35,26.0,,MAHAJANGA,1973,2024,36732
MAM00067072,-17.083,49.817,3.0,,SAINTE-MARIE AERODR,1975,1981,681
MAM00067083,-18.8,47.4833,1279.0,,ANTANANARIVO/IVATO,1967,2025,36215
MAM00067085,-18.9,47.5333,1310.0,,TANANARIVE/SCM,1952,1966,4211
MAM00067095,-18.1167,49.4,5.0,,TOAMASINA,1973,2021,19277
MAM00067113,-19.833,48.8,5.0,,MAHANORO,1975,1982,1069
MAM00067117,-20.283,44.317,7.0,,MORONDAVA,1973,1997,3268
MAM00067131,-21.75,43.367,4.0,,MOROMBE,1977,1981,1328
MAM00067137,-21.45,47.1,1115.0,,FIANARANTSOA,1973,1994,1453
MAM00067143,-21.2,48.367,5.0,,MANANJARY,1973,1995,4840
MAM00067152,-22.55,45.4,824.0,,RANOHIRA,1973,2006,1639
MAM00067157,-22.8,47.833,8.0,,FARAFANGANA,1973,1981,2385
MAM00067161,-23.383,43.733,8.0,,TOLIARA,1973,1996,5308
MAM00067194,-25.55,45.533,22.0,,FAUX-CAP,1973,1980,549
MAM00067197,-25.0333,46.95,8.0,,TAOLAGNARO,1972,2024,30445
MBM00078925,14.6,-61.0,5.0,,LAMENTIN AERO,1973,2001,9234
MDM00033815,47.017,28.867,170.0,,KISINEV,1949,2002,37217
MFM00067005,-12.8,45.2833,8.0,,DZAOUDZI/PAMANZI,1973,2009,15117
MGM00044212,49.8,92.0833,940.0,,ULAANGOM,1971,2025,21991
MGM00044218,48.017,91.567,1405.0,,HOVD,1973,1982,3097
MGM00044231,49.6333,100.1667,1285.0,,MUREN,1971,2025,22452
MGM00044239,48.8,103.55,1208.0,,BULGAN,1973,1982,2639
MGM00044241,48.917,106.067,807.0,,BARUUNHARAA,1973,1982,2895
MGM00044259,48.0833,114.55,747.0,,CHOIBALSAN,1973,2013,11826
MGM00044272,47.75,96.85,1759.0,,ULIASTAI,1973,1982,1923
MGM00044277,46.4,96.25,2182.0,,ALTAI,1970,2013,14794
MGM00044282,47.45,101.467,1691.0,,TSETSERLEG,1973,1982,2069
MGM00044288,46.2667,102.7833,1813.0,,ARVAIHEER,1973,2013,13261
MGM00044292,47.9167,106.8667,1729.0,,ULAANBAATAR,1956,2025,42539
MGM00044341,45.767,106.283,1393.0,,MANDALGOBI,1973,1982,3030
MGM00044354,44.9,110.117,938.0,,SAINSHAND,1957,1990,17817
MGM00044373,43.5833,104.4167,1465.0,,DALANZADGAD,1959,2025,25790
MGM00044385,43.2,107.167,1114.0,,HANBOGD,1974,1989,2539
MIM00067423,-9.95,33.883,529.0,,KARONGA,1970,1994,2595
MIM00067485,-11.883,33.617,1351.0,,MZIMBA,1962,1994,4451
MIM00067489,-11.45,34.017,1253.0,,MZUZU,1966,1992,3655
MIM00067586,-13.783,33.767,1229.0,,LILONGWE INTL AIRPO,1982,2002,7888
MIM00067587,-13.76,33.7,1135.0,,LILONGWE,1968,1982,7210
MIM00067597,-13.75,34.583,513.0,,SALIMA,1972,1995,2342
MIM00067693,-15.683,34.967,767.0,,CHILEKA,1962,1992,10079
